"Image type","Feature Class","Feature Name","Segmentation_61-70_segment_Segment_1","Segmentation_61-70_segment_Segment_2","Segmentation_61-70_segment_Segment_3","Segmentation_61-70_segment_Segment_4","Segmentation_61-70_segment_Segment_5","Segmentation_61-70_segment_Segment_6","Segmentation_61-70_segment_Segment_7","Segmentation_61-70_segment_Segment_8","Segmentation_61-70_segment_Segment_9","Segmentation_61-70_segment_Segment_10"
"original","glszm","GrayLevelVariance","0.8765859284890426","1.8347069943289225","1.0358126721763083","1.4587239428820062","1.506646913580247","0.9807098765432098","2.6347566932948006","1.128231621032771","1.293553193101184","1.8446867028061225"
"original","glszm","HighGrayLevelZoneEmphasis","13.333333333333334","12.130434782608695","7.515151515151516","9.0125786163522","10.533333333333333","7.37037037037037","14.398280802292264","11.85308056872038","12.326633165829145","15.34375"
"original","glszm","LargeAreaEmphasis","522991.4460784314","524353.4260869565","803377.3151515152","637091.1194968553","461583.93333333335","882986.9537037037","596938.770773639","547266.7630331754","483778.2713567839","556140.8839285715"
"original","glszm","LargeAreaHighGrayLevelEmphasis","4709227.965686275","7338161.408695652","4910592.327272727","5759089.0","4751026.177777777","3694100.5","6639093.902578796","5043601.488151658","4843127.9648241205","8807667.973214285"
"original","glszm","LargeAreaLowGrayLevelEmphasis","58363.490697167756","40936.07042632849","154202.33602188554","72128.87042889587","48127.55466172839","216355.961873714","65723.20269189909","60301.83719194312","50790.797913177","35910.46647445437"
"original","glszm","LowGrayLevelZoneEmphasis","0.14020969498910676","0.23561473429951693","0.29347811447811445","0.29231568832983923","0.23806296296296295","0.3248623971193415","0.2234654081307786","0.13279884149552396","0.21762004466778337","0.1843638392857143"
"original","glszm","SizeZoneNonUniformity","35.69607843137255","48.93913043478261","30.35757575757576","54.55974842767296","46.27111111111111","26.037037037037038","74.9025787965616","33.99526066350711","43.4321608040201","34.919642857142854"
"original","glszm","SizeZoneNonUniformityNormalized","0.17498077662437525","0.21277882797731568","0.18398530762167126","0.1715715359360785","0.20564938271604938","0.12054183813443073","0.21462056961765502","0.16111497944790099","0.21825206434180955","0.15589126275510204"
"original","glszm","SmallAreaEmphasis","0.41722037243810567","0.46888384255919596","0.43720874513765484","0.4197004246290993","0.46104192198483546","0.3375131314052745","0.46550775958163176","0.40741734125044465","0.4779034658745145","0.39173345882242333"
"original","glszm","SmallAreaHighGrayLevelEmphasis","5.422582567467578","5.448657523099605","2.9971807077289925","3.774534444413191","4.559680680688236","2.159379157949829","6.431644266826173","4.858710033740895","5.1118635643597035","5.803449730569452"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.06475243376808006","0.11428815373011376","0.15169293969788802","0.11952057197115619","0.12751371166861863","0.13641376311550896","0.10813387581721125","0.05495182727157943","0.14051528962124962","0.08918352463547441"
"original","glszm","ZoneEntropy","4.555043189350963","5.222209764005667","5.091550781588076","5.462228312265745","5.1870960405701325","5.387416217566433","5.45492214482708","5.386835988881629","4.58380902286763","5.315597994220045"
"original","glszm","ZonePercentage","0.015295793656744395","0.011918333506062804","0.008070432868672046","0.013496307613954673","0.012355169952226677","0.011122554067971163","0.01047073295130659","0.012740776523156814","0.012375621890547264","0.013003599210495763"
"original","glszm","ZoneVariance","518717.2349817378","517313.48650283564","788023.8523415979","631601.1483327401","455033.00946172845","874903.6117969822","587817.6998382607","541106.3730823656","477248.98169238155","550226.9992825255"
"original","ngtdm","Busyness","38.95108306920528","43.62762052852953","73.76562107523331","93.8720915553375","45.345098790272964","80.42261360139605","55.09527156944631","42.53905357032711","42.44643837022505","35.32575850487992"
"original","ngtdm","Coarseness","0.0012197865017890548","0.0008781495393067664","0.0009772701512222588","0.0006275467251512963","0.0009266987670067067","0.0008746662896540838","0.0007590021404841492","0.0009478881897151861","0.0009316249283332857","0.0009462866022139731"
"original","ngtdm","Complexity","1.5366716050233395","2.7023428078941008","1.409008864081749","1.8752596955405896","2.638944353764252","1.5548995526250462","3.3313279775549387","2.7007373975243345","2.65425251975822","2.6406368406715868"
"original","ngtdm","Contrast","0.003220926670453637","0.007467881523640376","0.005316807770912665","0.008011501593404769","0.005163617807368042","0.0038768332502950647","0.008085018957320708","0.004408849316045787","0.004613578809271798","0.005767688194043076"
"original","ngtdm","Strength","0.011896473622108493","0.012348837828259731","0.009814192579845376","0.005682249088093228","0.014081955427791119","0.010612328407591545","0.014864758134783995","0.014838688325412444","0.015049451958452802","0.014173327060917914"
