"Image type","Feature Class","Feature Name","Segmentation_11-20_segment_Segment_1","Segmentation_11-20_segment_Segment_2","Segmentation_11-20_segment_Segment_3","Segmentation_11-20_segment_Segment_4","Segmentation_11-20_segment_Segment_5","Segmentation_11-20_segment_Segment_6","Segmentation_11-20_segment_Segment_7","Segmentation_11-20_segment_Segment_8","Segmentation_11-20_segment_Segment_9","Segmentation_11-20_segment_Segment_10"
"original","glszm","GrayLevelVariance","1.2440276342975205","0.9148299319727893","0.9377574158915266","0.3424299608070837","0.875557863958141","1.1541473834104665","0.9729962654409652","0.8800430338891877","0.9869179738359477","0.7865096702008632"
"original","glszm","HighGrayLevelZoneEmphasis","10.903409090909092","3.9523809523809526","4.591836734693878","7.240963855421687","5.5131578947368425","12.056603773584905","12.694915254237289","12.335664335664335","14.220472440944881","7.7299270072992705"
"original","glszm","LargeAreaEmphasis","930337.3409090909","1503046.2095238096","1443950.1972789115","1286847.2710843373","1032577.9824561403","879354.2735849057","1594578.0338983051","2782011.5454545454","641321.4566929134","480605.1678832117"
"original","glszm","LargeAreaHighGrayLevelEmphasis","8281673.230113637","6138647.476190476","5802768.006802721","6870433.210843373","4105944.8552631577","11663373.452830188","16212169.576271186","24840524.67832168","8249503.811023622","3657690.583941606"
"original","glszm","LargeAreaLowGrayLevelEmphasis","106582.28275015786","372403.1957671957","362019.15169123205","273854.3554216867","267368.0749878168","73447.66373951783","165081.25278483995","315180.09955905203","54489.49623578303","71986.31893755069"
"original","glszm","LowGrayLevelZoneEmphasis","0.18894412878787878","0.6541005291005291","0.5640589569160998","0.17101740294511378","0.4473684210526316","0.19071802935010482","0.1366454802259887","0.13876845376845376","0.12771872265966755","0.2400648824006488"
"original","glszm","SizeZoneNonUniformity","35.0","31.038095238095238","31.20408163265306","33.963855421686745","36.25438596491228","24.49056603773585","32.45762711864407","26.566433566433567","29.346456692913385","27.51094890510949"
"original","glszm","SizeZoneNonUniformityNormalized","0.09943181818181818","0.29560090702947844","0.2122726641677079","0.20460153868485992","0.1590104647583872","0.23104307582769668","0.2750646365986785","0.18577925570932563","0.2310744621489243","0.200809846022697"
"original","glszm","SmallAreaEmphasis","0.3003188257702234","0.5623903401592557","0.47163752045014296","0.46096452904676066","0.4020607797189535","0.4912877861675473","0.5382120083502404","0.433381267598606","0.49182297997209934","0.44856283357673077"
"original","glszm","SmallAreaHighGrayLevelEmphasis","3.331736108224625","1.8242054257261162","1.8373297775853004","3.166831460993938","2.0900078122968355","6.0009427877625985","7.017240768178066","4.964885846892178","6.952363746283846","3.3610241141971544"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.04925153896192513","0.4012230048203882","0.2898652022685317","0.08428573754533152","0.17802652306190245","0.07586643360690515","0.06376598043108493","0.0701574769698551","0.06091261923131018","0.10577370953164482"
"original","glszm","ZoneEntropy","5.942100122114528","3.809444775892744","4.526514821883275","4.308064033382143","5.035299807279746","4.361761728879429","4.3954270364343175","4.599258539671025","4.5562314021104715","4.698188904880066"
"original","glszm","ZonePercentage","0.011908789498612897","0.007003735325506937","0.008150817854172442","0.007776996954790349","0.010954165465552033","0.006245212985329641","0.004995766299745978","0.005717941541045224","0.008275232944549423","0.010345869204047727"
"original","glszm","ZoneVariance","923286.1128292871","1482659.8091609979","1428898.0789485862","1270313.3392727538","1024244.2144506001","853715.0132609468","1554510.2085607587","2751425.693774757","626718.5421290842","471262.6049336672"
"original","ngtdm","Busyness","83.03307537334081","50.337425307601684","85.07700304392593","111.30360569716191","150.43339434358845","36.4301290908209","33.529762417283344","47.74398042955466","48.7406821784177","69.30202978343961"
"original","ngtdm","Coarseness","0.0005176199467064907","0.0018630449499773077","0.0011670452320642233","0.0009359608530863693","0.0007304801033446924","0.0013797087465621102","0.0011531478120253888","0.0010411576151392714","0.0010299442590809543","0.0012801598183333142"
"original","ngtdm","Complexity","2.8334895199645236","0.531104282815008","0.7209963804236463","0.7253262181765577","1.044635817978835","1.1593234518567521","1.467079595106383","0.9474761125257164","1.666388167310726","0.8805406425298854"
"original","ngtdm","Contrast","0.005104396620776697","0.0022126741956535684","0.0034158897628024224","0.004423538785301727","0.006703121014375781","0.004898865774120876","0.0022497512687883994","0.001803811445885287","0.005976828075233466","0.006832389493407364"
"original","ngtdm","Strength","0.008499302143545115","0.010369300237376831","0.007068364095460613","0.005416490528434642","0.004600253536570676","0.014203351824540758","0.01845931643368562","0.010068115383479053","0.011136995885650624","0.007072091762055602"
