"Image type","Feature Class","Feature Name","Segmentation_31-40_segment_Segment_1","Segmentation_31-40_segment_Segment_2","Segmentation_31-40_segment_Segment_3","Segmentation_31-40_segment_Segment_4","Segmentation_31-40_segment_Segment_5","Segmentation_31-40_segment_Segment_6","Segmentation_31-40_segment_Segment_7","Segmentation_31-40_segment_Segment_8","Segmentation_31-40_segment_Segment_9","Segmentation_31-40_segment_Segment_10"
"original","glszm","GrayLevelVariance","0.6627604166666667","1.0581581675935525","1.1711102994886777","0.9965747250766179","0.5041746087143278","0.6545454545454545","0.9211405658275785","0.6740220249835636","0.6009214782864425","1.0677554148058572"
"original","glszm","HighGrayLevelZoneEmphasis","7.229166666666667","16.980582524271846","16.635135135135137","11.5968992248062","2.5492227979274613","9.654545454545454","13.328358208955224","7.480769230769231","13.376237623762377","10.29757785467128"
"original","glszm","LargeAreaEmphasis","1879855.375","1709602.7766990291","487546.9324324324","675154.2403100776","674159.6580310881","283426.87272727274","550989.5223880596","671215.4871794871","728222.1287128713","2583497.847750865"
"original","glszm","LargeAreaHighGrayLevelEmphasis","7519474.104166667","27591105.747572817","8130094.918918919","8168029.348837209","2664216.07253886","3357250.2363636363","8722033.529850746","4083476.0512820515","11089925.168316832","23711141.051903114"
"original","glszm","LargeAreaLowGrayLevelEmphasis","469975.85474537034","106267.49391855448","30980.011602852854","60931.65903962101","176650.3788140472","25961.87619949495","35103.00958955224","129036.53161680911","52129.09936193619","284055.20440215303"
"original","glszm","LowGrayLevelZoneEmphasis","0.2991898148148148","0.09113538295577131","0.09271771771771771","0.14425279931093885","0.7566206102475532","0.16433080808080808","0.1186525704809287","0.24729700854700853","0.09618261826182618","0.1553037293348712"
"original","glszm","SizeZoneNonUniformity","8.875","22.203883495145632","18.56756756756757","30.348837209302324","28.7720207253886","21.490909090909092","27.35820895522388","41.3974358974359","23.831683168316832","60.08650519031142"
"original","glszm","SizeZoneNonUniformityNormalized","0.18489583333333334","0.21557168441888963","0.2509130752373996","0.23526230394808004","0.14907782759268706","0.1953719008264463","0.20416573847182","0.2653681788297173","0.23595725909224585","0.20791178266543744"
"original","glszm","SmallAreaEmphasis","0.4204013933750877","0.47627651114866676","0.5119005722476793","0.49734402631317254","0.39013593603415014","0.44632181902484785","0.46345859197653727","0.5310259610865095","0.49911795800078784","0.4624438541351932"
"original","glszm","SmallAreaHighGrayLevelEmphasis","3.165499574093897","8.029945811743875","8.732247247296149","4.759597830938512","0.9405437863814962","4.657764675025481","6.400478519546733","3.9569126085360713","6.816594384945296","4.645482323626605"
"original","glszm","SmallAreaLowGrayLevelEmphasis","0.11539048431012737","0.04529251188966284","0.04937852425225865","0.08615286443325172","0.3017828810552869","0.06604690743502675","0.05094039191874555","0.11123377062507778","0.04280778967237511","0.07221521125991485"
"original","glszm","ZoneEntropy","3.5910178993592092","4.553264813668502","4.358501125166598","4.64690027901498","4.832883419810975","4.572941905697982","4.7633772683111095","4.050521470909998","4.217707221530002","4.772450266078212"
"original","glszm","ZonePercentage","0.004948453608247422","0.006509922892175452","0.006390880041454357","0.00858912044743325","0.01211246391364378","0.009817922170653338","0.010816919599612528","0.009435103423249063","0.007122205768281503","0.007980779851982768"
"original","glszm","ZoneVariance","1839017.7013888885","1686006.2375341693","463063.1411614317","661599.1438014542","667343.5728744395","273052.52429752063","542442.9338382714","659982.2049638395","708508.3005587688","2567797.4976113793"
"original","ngtdm","Busyness","15.509158692651221","19.694037373150195","13.978422961051557","31.457965736997743","218.26688142350756","61.49879832419632","32.56801933102969","58.736137701676334","29.78070804776461","61.66766729630514"
"original","ngtdm","Coarseness","0.00825637463483515","0.0017333723956410468","0.0023916641435494687","0.0016467444724404669","0.0007954407651862783","0.0012565344823836063","0.001210608360476796","0.0011860262209877164","0.0015419162810173478","0.0005978100701920745"
"original","ngtdm","Complexity","0.08020725264133405","1.132020404170814","1.6700251649055395","1.1589695102236353","0.6172207910068067","1.2883007326944238","1.7082801956805125","1.3011410907056737","1.2762402677946916","1.7898506354678312"
"original","ngtdm","Contrast","0.00017431371507361455","0.0013605358601132779","0.004059075072949728","0.004532938544010579","0.010919738043550434","0.009471630666663561","0.004072588034768629","0.0035711875172751706","0.007427604860986976","0.0018167171971355221"
"original","ngtdm","Strength","0.016791490509458856","0.026035603471960083","0.03558044723155646","0.015972558322492496","0.002198079015641001","0.009833099780052515","0.015307671928310208","0.013846825203714117","0.016124718910680052","0.01003591508582366"
